extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	anchor_a	anchor_b_conditioned	anchor_a_rank	anchor_b_rank	conditional_utility_median_residual_pearson	conditional_mse_improvement_median	fraction_genes_helped_conditionally	genes_evaluated	interpretation
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	pcdh10b	foxd5	8	16	0.0005119884963166177	9.77344183820672e-05	0.5657620041753654	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	add3b	9	1	-0.0002729082084735879	-0.00010892258833161694	0.4509394572025052	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	flrt3	9	2	-6.241762872116752e-05	-5.180728718884309e-05	0.48643006263048016	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	tfap2a	9	3	-9.77892624124399e-05	-7.25674540656418e-05	0.4780793319415449	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	znf185	9	4	-4.060764741242728e-06	-4.1245354439500836e-05	0.4989561586638831	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	otx2b	9	5	-0.00023218173873507109	-9.931672137114544e-05	0.4384133611691023	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	sox32	9	6	9.830429002710694e-06	-3.578225107153665e-05	0.5010438413361169	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	bmp4	9	7	-6.31653589588943e-05	-3.867630894288654e-05	0.4906054279749478	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	pcdh10b	9	8	-9.986475996248689e-05	-6.133775554301168e-05	0.4822546972860125	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	crabp2b	9	10	-7.738350835095886e-05	-4.189717386693381e-05	0.49269311064718163	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	rrbp1b	9	11	-0.00012046505381690942	-9.666750421472026e-05	0.4718162839248434	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	six4a	9	12	-6.851756881232074e-05	-5.528400552406998e-05	0.49269311064718163	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	si:dkey-108k21.14	9	13	3.270057038851082e-05	-1.1510219610877392e-05	0.5073068893528184	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	zic3	9	14	-3.319988300942711e-07	-2.1624823806132287e-05	0.4989561586638831	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	lamb1a	9	15	-4.464100454182329e-06	-1.5489661182865877e-05	0.4989561586638831	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	lmo4a	foxd5	9	16	0.0004013347275089729	4.525334721799945e-05	0.5511482254697286	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	add3b	10	1	0.003050246112965782	0.0009255370411737629	0.7181628392484343	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	flrt3	10	2	0.001997425685970333	0.0005567123070742697	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	tfap2a	10	3	0.0026508255097345557	0.0006592378101002994	0.6555323590814196	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	znf185	10	4	0.0023790162215021615	0.0006905587998142781	0.6826722338204593	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	otx2b	10	5	0.0020356061407059423	0.0005677663204274874	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	sox32	10	6	0.0016689393170807865	0.0004451123526493239	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	bmp4	10	7	0.0016726536253471869	0.0004893645208979835	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	pcdh10b	10	8	0.0017964298699193193	0.0004393370210883929	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	lmo4a	10	9	0.0016521895442175305	0.0005109387618166261	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	rrbp1b	10	11	0.0019280883355532463	0.000511033510665504	0.6576200417536534	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	six4a	10	12	0.001631351048956009	0.00045089106409129664	0.6409185803757829	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	si:dkey-108k21.14	10	13	0.0019253910011807762	0.0005476034445482392	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	zic3	10	14	0.002257076097262223	0.0006245991523980421	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	lamb1a	10	15	0.001636377855831317	0.0004806001934821169	0.6471816283924844	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	crabp2b	foxd5	10	16	0.0015301917321945413	0.0004050164750114271	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	add3b	11	1	0.002289162257579233	0.00043234253245988397	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	flrt3	11	2	0.002066378408726366	0.0005360231787092107	0.6722338204592901	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	tfap2a	11	3	0.001913046180150868	0.00048012367066641026	0.6555323590814196	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	znf185	11	4	0.0018306647743120408	0.000393065108121593	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	otx2b	11	5	0.0019840340564935	0.0004703299403160388	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	sox32	11	6	0.002560698553149443	0.0005833739192431242	0.6910229645093946	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	bmp4	11	7	0.0018244320789766177	0.0004707227787863061	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	pcdh10b	11	8	0.0017439565731965923	0.0004205170350555232	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	lmo4a	11	9	0.001694642345047126	0.0004254425384946914	0.6367432150313153	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	crabp2b	11	10	0.002197224487933136	0.0005118669650727714	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	six4a	11	12	0.0022194232304155737	0.0005856407188035706	0.6659707724425887	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	si:dkey-108k21.14	11	13	0.0022718057353650623	0.0005761921072841569	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	zic3	11	14	0.002023415924981453	0.0005209626026175251	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	lamb1a	11	15	0.002514345793787953	0.0006340538442204391	0.6826722338204593	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	rrbp1b	foxd5	11	16	0.0018748144484346252	0.00043033061975357445	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	add3b	12	1	0.00046358188351636187	0.0001058327395095926	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	flrt3	12	2	0.0007205472808813895	0.00014497270420671393	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	tfap2a	12	3	0.0007058360228819338	0.0002204675806762313	0.5970772442588727	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	znf185	12	4	0.0003288823946596131	9.488261914791796e-05	0.5678496868475992	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	otx2b	12	5	0.0003910532533510369	9.137889052723835e-05	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	sox32	12	6	0.00038532641855010263	9.140462633883129e-05	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	bmp4	12	7	0.0004402261794583806	0.00011962277761737306	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	pcdh10b	12	8	0.0009141888413113364	0.00016531686899506903	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	lmo4a	12	9	0.00046507122393402156	0.00011483467105061207	0.5866388308977035	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	crabp2b	12	10	0.0004520904645220758	9.964056080657979e-05	0.5782881002087683	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	rrbp1b	12	11	0.0004454425684725649	9.690685827262735e-05	0.592901878914405	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	si:dkey-108k21.14	12	13	0.0004701929782163772	9.837604277884715e-05	0.5866388308977035	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	zic3	12	14	0.00047400223222937576	0.00010247482605030278	0.5908141962421712	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	lamb1a	12	15	0.00038672879950141237	9.424033089594497e-05	0.569937369519833	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	six4a	foxd5	12	16	0.00028324780554545015	5.542839244743192e-05	0.5720250521920668	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	add3b	13	1	0.0010713218653427004	0.00030226124749654915	0.6304801670146137	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	flrt3	13	2	0.0008808279944872432	0.00028063949008005906	0.6179540709812108	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	tfap2a	13	3	0.0009368509274921832	0.00029869983253694166	0.615866388308977	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	znf185	13	4	0.0008960965578169722	0.0003026943330707299	0.6263048016701461	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	otx2b	13	5	0.0011637307294959376	0.00035903983815482876	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	sox32	13	6	0.0009314496817920404	0.00030173604828309664	0.6325678496868476	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	bmp4	13	7	0.0008590275727541341	0.0002722138405913399	0.6304801670146137	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	75p_E2_to_E1	75% epiboly	E2	E2→E1	10.0	1.0	si:dkey-108k21.14	pcdh10b	13	8	0.000986013524575946	0.0002759811938030099	0.6367432150313153	479	lower conditional utility indicates greater substitution/redundancy
