fold	cohort	method	cells	ancestors	genes	rho_future_pooled	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	original_rho_future_pooled	residual_pearson_status	table	estimate	ci95_low	ci95_high	bootstrap_unit	replicates	original_estimate	status	observed	null_mean	null_ci_low	null_ci_high	empirical_p	permutations	ancestor_count	descendant_count	division_fraction	median_path_length	eligible	guard_stability_fraction	prediction_sha256	remaining_ancestors	remaining_descendants	removed_fraction	rho_future_disjoint	rho_future_full	rho_future_shared	gene	future_residual_pearson	final_pearson	final_spearman
B		B1_lineage_registered_idw									0.8332852721214294					per_gene																											mns1	-0.09455535	-0.0007117857	-0.0141435997507813
B		B1_lineage_registered_idw									2.069911003112793					per_gene																											msgn1	0.12324799	0.08512046	0.0793942944021943
B		B1_lineage_registered_idw									1.9025077819824217					per_gene																											msx1b	-0.2324406	-0.24463056	-0.2267603742449992
B		B1_lineage_registered_idw									1.116234302520752					per_gene																											msx3	-0.1264837	-0.17230281	-0.1696269040236761
B		B1_lineage_registered_idw									0.5506795048713684					per_gene																											mycb	0.036716986	-0.013628804	-0.0109070160018497
B		B1_lineage_registered_idw									1.4521740674972534					per_gene																											mych	-0.3160596	-0.121797755	-0.0853243507481427
B		B1_lineage_registered_idw									0.9312680959701538					per_gene																											mycla	0.20225167	0.34009922	0.3625038212089754
B		B1_lineage_registered_idw									1.297510027885437					per_gene																											myclb	-0.026951559	0.14642154	0.1526463688113968
B		B1_lineage_registered_idw									1.2569478750228882					per_gene																											mycn	0.35752174	0.34192562	0.4280508042222902
B		B1_lineage_registered_idw									0.783935546875					per_gene																											myf5	0.109528385	0.0982557	0.0960834739959216
B		B1_lineage_registered_idw									0.8128849267959595					per_gene																											myod1	0.051349428	0.050687883	0.0506171061093275
B		B1_lineage_registered_idw									3.6755337715148926					per_gene																											nanog	-0.100453965	0.008107199	-0.0058321335153213
B		B1_lineage_registered_idw									0.7994908690452576					per_gene																											nap1l1	0.16883695	0.06821264	0.0920651570873139
B		B1_lineage_registered_idw									0.8653351068496704					per_gene																											nasp	0.12642309	0.25457418	0.2500991892325933
B		B1_lineage_registered_idw									0.8370860815048218					per_gene																											ncapd2	0.14000791	0.17245293	0.1758649184596009
B		B1_lineage_registered_idw									0.4603586494922638					per_gene																											nckap5l	0.08071265	0.06747296	0.0768633908525527
B		B1_lineage_registered_idw									0.7967239022254944					per_gene																											ndr1	-0.08118116	0.05308341	0.0539256934964868
B		B1_lineage_registered_idw									1.091220140457153					per_gene																											ndr2	-0.074142955	0.22176336	0.1961230552476594
B		B1_lineage_registered_idw									0.8084545731544495					per_gene																											ndufv3	0.18746674	0.087039754	0.0869523727632255
B		B1_lineage_registered_idw									1.379378080368042					per_gene																											nid2a	0.09272756	0.080057554	0.0799314286117282
B		B1_lineage_registered_idw									0.8567069172859192					per_gene																											nip7	0.04167066	0.17215572	0.2013827694886821
B		B1_lineage_registered_idw									0.7658446431159973					per_gene																											nkx1.2la	0.08670451	0.03838533	0.0344937510657605
B		B1_lineage_registered_idw									0.6915434002876282					per_gene																											nkx2.2a	0.0018429845	0.0066417702	0.0070649136859082
B		B1_lineage_registered_idw									0.913182497024536					per_gene																											nog1	0.07566576	0.044521898	0.0426775404945383
B		B1_lineage_registered_idw									0.3282826840877533					per_gene																											nop58	0.12349487	0.28069907	0.2612636135815962
B		B1_lineage_registered_idw									0.670660138130188					per_gene																											notch1a	-0.096367486	-0.097546205	-0.1221641596548796
B		B1_lineage_registered_idw									2.020446300506592					per_gene																											noto	0.0	0.06301103	0.1262837301644272
B		B1_lineage_registered_idw									0.8845255970954895					per_gene																											nr2f2	0.13131188	-0.027286204	-0.0190113442915839
B		B1_lineage_registered_idw									0.7528278827667236					per_gene																											nr6a1a	0.06612741	0.0215247	0.018280876827008
B		B1_lineage_registered_idw									1.8057349920272827					per_gene																											nrarpa	-0.016625606	0.034177054	0.0737917703224989
B		B1_lineage_registered_idw									0.9992265105247498					per_gene																											nsd2	0.041667048	0.15128887	0.1078171679381255
B		B1_lineage_registered_idw									0.8581852316856384					per_gene																											ntd5	0.12129694	0.1225524	0.0838349992399879
B		B1_lineage_registered_idw									1.5634067058563232					per_gene																											oclna	0.15511067	0.0513595	0.0426746580135699
B		B1_lineage_registered_idw									0.9327579140663148					per_gene																											olig4	0.005433418	-0.0786668	-0.0681700304610458
B		B1_lineage_registered_idw									1.471243143081665					per_gene																											otx1	0.041495647	0.16543786	0.178129152857819
B		B1_lineage_registered_idw									1.0947800874710083					per_gene																											otx2a	-0.044824887	0.014872117	0.0164543541195268
B		B1_lineage_registered_idw									1.3862580060958862					per_gene																											otx2b	0.19971268	0.19242461	0.1809190794699865
B		B1_lineage_registered_idw									0.7730024456977844					per_gene																											pax2a	0.0046291067	0.02002266	0.0232718918229365
B		B1_lineage_registered_idw									0.9570115208625792					per_gene																											pax3a	0.04200361	0.013595326	0.0047409472112033
B		B1_lineage_registered_idw									0.7966549396514893					per_gene																											pax6a	0.16610216	0.0049255695	0.0024959996559075
B		B1_lineage_registered_idw									0.7313402891159058					per_gene																											pax6b	-0.07642869	-0.029881006	-0.0363213539936812
B		B1_lineage_registered_idw									0.7361350059509277					per_gene																											pbx1b	0.059218686	-0.04959374	-0.0418621380812125
B		B1_lineage_registered_idw									0.4717774093151092					per_gene																											pbx4	0.131983	0.06831693	0.0779711097459962
B		B1_lineage_registered_idw									1.5222851037979126					per_gene																											pcdh10b	0.099722154	0.118213296	0.1051834210642281
B		B1_lineage_registered_idw									0.8043971657752991					per_gene																											pcdh7b	0.011472141	-0.043697428	-0.0488771411586965
B		B1_lineage_registered_idw									0.5136541724205017					per_gene																											PCDH8	-0.046023984	-0.05146893	-0.045126822666507
B		B1_lineage_registered_idw									1.0580987930297852					per_gene																											pcdh8	0.34332097	0.4806768	0.4588940756331044
B		B1_lineage_registered_idw									0.7536956667900085					per_gene																											pdap1a	0.098868586	0.012562118	0.0104185625957521
B		B1_lineage_registered_idw									1.042300581932068					per_gene																											perp	0.075933106	-0.016359983	-0.0227491195437739
B		B1_lineage_registered_idw									1.3248213529586792					per_gene																											pfn2	0.1674662	0.00093452685	0.0095890574918181
B		B1_lineage_registered_idw									0.9022517800331116					per_gene																											pitx2	-0.0109058	-0.009297238	-0.0094192207778875
B		B1_lineage_registered_idw									0.7199104428291321					per_gene																											pknox1.1	0.5076294	0.58009124	0.6280405483267857
B		B1_lineage_registered_idw									0.8614661693572998					per_gene																											plagl2	0.01778666	0.017993456	0.0273385667111582
B		B1_lineage_registered_idw									1.0557808876037598					per_gene																											plekhg5b	0.16736552	0.21612221	0.2191732926211089
B		B1_lineage_registered_idw									0.6988098621368408					per_gene																											pmp22b	0.044641353	-0.05555882	-0.0541877250005954
B		B1_lineage_registered_idw									1.2899482250213623					per_gene																											pold3	0.11773526	0.020036746	0.0236559941400415
B		B1_lineage_registered_idw									0.7006935477256775					per_gene																											ppan	0.033020932	0.08487973	0.106150360415164
B		B1_lineage_registered_idw									1.438889503479004					per_gene																											ppp1r7	0.124007024	0.00784203	0.0044626457064426
B		B1_lineage_registered_idw									1.2848269939422607					per_gene																											prdm1a	-0.101602696	-0.06599992	-0.0647077008290706
B		B1_lineage_registered_idw									1.6353400945663452					per_gene																											prickle1b	0.20306116	0.35613215	0.412659938967943
B		B1_lineage_registered_idw									0.3071248531341553					per_gene																											prmt1	0.11882646	0.048452776	0.0473423283583963
B		B1_lineage_registered_idw									0.7467324733734131					per_gene																											prox1a	0.06666487	-0.005790681	-0.0084438723525894
B		B1_lineage_registered_idw									0.9093632698059082					per_gene																											ptp4a2b	0.063099466	0.02902847	0.0374654415672215
B		B1_lineage_registered_idw									0.9927616119384766					per_gene																											pttg1	-0.017681453	-0.032431863	-0.031432235085316
B		B1_lineage_registered_idw									0.8744985461235046					per_gene																											rab11fip4a	0.106300786	0.08170248	0.0802011903364817
B		B1_lineage_registered_idw									0.9171334505081176					per_gene																											rac1a	0.028951509	0.09482425	0.1149297220264585
B		B1_lineage_registered_idw									0.947872757911682					per_gene																											raraa	0.042694613	0.06672641	0.0671667305028617
B		B1_lineage_registered_idw									1.6207226514816284					per_gene																											rasgef1ba	-0.14318244	0.1444154	0.1812572606556828
B		B1_lineage_registered_idw									1.3573814630508425					per_gene																											rasl11b	-0.021093521	0.06151368	0.0781787993003323
B		B1_lineage_registered_idw									0.3821834623813629					per_gene																											rbbp4	0.08485332	0.18532707	0.1672544789107559
B		B1_lineage_registered_idw									0.945499062538147					per_gene																											rbm4.3	0.09454898	-0.010472645	0.0165922405041967
B		B1_lineage_registered_idw									1.714484453201294					per_gene																											rbm7	-0.06633542	-0.01734572	-0.0135017335370103
B		B1_lineage_registered_idw									0.5243569016456604					per_gene																											rbmx	0.11480353	0.0898889	0.1011460432153695
B		B1_lineage_registered_idw									1.0859856605529783					per_gene																											rcc1	0.06930924	0.19136581	0.1843429271086476
